Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2021-03-31T12:30:00+02:00;2021-03-31;12:30;11;Île-de-France;;;;;;7844;Consolidé;
2021-03-31T23:00:00+02:00;2021-03-31;23:00;11;Île-de-France;4538;Définitif;;;4538;7031;Consolidé;11569
2021-04-01T00:30:00+02:00;2021-04-01;00:30;11;Île-de-France;;;;;;6429;Consolidé;
2021-04-01T03:00:00+02:00;2021-04-01;03:00;11;Île-de-France;4608;Définitif;;;4608;5275;Consolidé;9883
2021-04-01T03:30:00+02:00;2021-04-01;03:30;11;Île-de-France;;;;;;5200;Consolidé;
2021-04-01T08:00:00+02:00;2021-04-01;08:00;11;Île-de-France;7709;Définitif;;;7709;7303;Consolidé;15012
2021-04-01T09:00:00+02:00;2021-04-01;09:00;11;Île-de-France;6687;Définitif;;;6687;7633;Consolidé;14320
2021-04-01T13:30:00+02:00;2021-04-01;13:30;11;Île-de-France;;;;;;7505;Consolidé;
2021-04-01T17:30:00+02:00;2021-04-01;17:30;11;Île-de-France;;;;;;6825;Consolidé;
2021-04-01T21:30:00+02:00;2021-04-01;21:30;11;Île-de-France;;;;;;6815;Consolidé;
2021-04-01T23:00:00+02:00;2021-04-01;23:00;11;Île-de-France;3984;Définitif;;;3984;6841;Consolidé;10825
2021-04-02T05:00:00+02:00;2021-04-02;05:00;11;Île-de-France;8967;Définitif;;;8967;5223;Consolidé;14190
2021-04-02T06:30:00+02:00;2021-04-02;06:30;11;Île-de-France;;;;;;6112;Consolidé;
2021-04-02T09:00:00+02:00;2021-04-02;09:00;11;Île-de-France;9266;Définitif;;;9266;7867;Consolidé;17133
2021-04-02T11:30:00+02:00;2021-04-02;11:30;11;Île-de-France;;;;;;7888;Consolidé;
2021-04-02T14:00:00+02:00;2021-04-02;14:00;11;Île-de-France;6698;Définitif;;;6698;7636;Consolidé;14334
2021-04-02T17:30:00+02:00;2021-04-02;17:30;11;Île-de-France;;;;;;7031;Consolidé;
2021-04-02T21:00:00+02:00;2021-04-02;21:00;11;Île-de-France;8883;Définitif;;;8883;7718;Consolidé;16601
2021-04-02T22:30:00+02:00;2021-04-02;22:30;11;Île-de-France;;;;;;7242;Consolidé;
2021-04-03T00:30:00+02:00;2021-04-03;00:30;11;Île-de-France;;;;;;6826;Consolidé;
2021-04-03T04:00:00+02:00;2021-04-03;04:00;11;Île-de-France;9792;Définitif;;;9792;5538;Consolidé;15330
2021-04-03T04:30:00+02:00;2021-04-03;04:30;11;Île-de-France;;;;;;5498;Consolidé;
2021-04-03T07:00:00+02:00;2021-04-03;07:00;11;Île-de-France;11132;Définitif;;;11132;6009;Consolidé;17141
2021-04-03T10:00:00+02:00;2021-04-03;10:00;11;Île-de-France;11991;Définitif;;;11991;7338;Consolidé;19329
2021-04-03T12:00:00+02:00;2021-04-03;12:00;11;Île-de-France;11253;Définitif;;;11253;7980;Consolidé;19233
2021-04-03T14:00:00+02:00;2021-04-03;14:00;11;Île-de-France;9253;Définitif;;;9253;7538;Consolidé;16791
2021-04-03T15:00:00+02:00;2021-04-03;15:00;11;Île-de-France;8524;Définitif;;;8524;7288;Consolidé;15812
2021-04-03T18:30:00+02:00;2021-04-03;18:30;11;Île-de-France;;;;;;6757;Consolidé;
2021-04-03T19:30:00+02:00;2021-04-03;19:30;11;Île-de-France;;;;;;7160;Consolidé;
2021-04-03T21:00:00+02:00;2021-04-03;21:00;11;Île-de-France;9735;Définitif;;;9735;7563;Consolidé;17298
2021-04-03T21:30:00+02:00;2021-04-03;21:30;11;Île-de-France;;;;;;7378;Consolidé;
2021-04-04T04:00:00+02:00;2021-04-04;04:00;11;Île-de-France;9951;Définitif;;;9951;6309;Consolidé;16260
2021-04-04T05:00:00+02:00;2021-04-04;05:00;11;Île-de-France;11306;Définitif;;;11306;6225;Consolidé;17531
2021-04-04T05:30:00+02:00;2021-04-04;05:30;11;Île-de-France;;;;;;6404;Consolidé;
2021-04-04T06:00:00+02:00;2021-04-04;06:00;11;Île-de-France;12549;Définitif;;;12549;6498;Consolidé;19047
2021-04-04T07:30:00+02:00;2021-04-04;07:30;11;Île-de-France;;;;;;6615;Consolidé;
2021-04-04T08:30:00+02:00;2021-04-04;08:30;11;Île-de-France;;;;;;7007;Consolidé;
2021-04-04T09:00:00+02:00;2021-04-04;09:00;11;Île-de-France;12679;Définitif;;;12679;7234;Consolidé;19913
2021-04-04T09:30:00+02:00;2021-04-04;09:30;11;Île-de-France;;;;;;7503;Consolidé;
2021-04-04T10:30:00+02:00;2021-04-04;10:30;11;Île-de-France;;;;;;7746;Consolidé;
2021-04-04T13:30:00+02:00;2021-04-04;13:30;11;Île-de-France;;;;;;7629;Consolidé;
2021-04-04T15:00:00+02:00;2021-04-04;15:00;11;Île-de-France;7799;Définitif;;;7799;7006;Consolidé;14805
2021-04-04T19:00:00+02:00;2021-04-04;19:00;11;Île-de-France;8714;Définitif;;;8714;6991;Consolidé;15705
2021-04-04T20:00:00+02:00;2021-04-04;20:00;11;Île-de-France;9518;Définitif;;;9518;7368;Consolidé;16886
2021-04-04T22:00:00+02:00;2021-04-04;22:00;11;Île-de-France;8811;Définitif;;;8811;7434;Consolidé;16245
2021-04-05T01:30:00+02:00;2021-04-05;01:30;11;Île-de-France;;;;;;6939;Consolidé;
2021-04-05T04:30:00+02:00;2021-04-05;04:30;11;Île-de-France;;;;;;6367;Consolidé;
2021-04-05T06:00:00+02:00;2021-04-05;06:00;11;Île-de-France;13397;Définitif;;;13397;6653;Consolidé;20050
2021-04-05T06:30:00+02:00;2021-04-05;06:30;11;Île-de-France;;;;;;6816;Consolidé;
2021-04-05T19:00:00+02:00;2021-04-05;19:00;11;Île-de-France;14090;Définitif;;;14090;9060;Consolidé;23150
2021-04-05T19:30:00+02:00;2021-04-05;19:30;11;Île-de-France;;;;;;9129;Consolidé;
2021-04-05T21:30:00+02:00;2021-04-05;21:30;11;Île-de-France;;;;;;9033;Consolidé;
2021-04-05T22:00:00+02:00;2021-04-05;22:00;11;Île-de-France;12935;Définitif;;;12935;8794;Consolidé;21729
2021-04-05T22:30:00+02:00;2021-04-05;22:30;11;Île-de-France;;;;;;8890;Consolidé;
2021-04-06T00:00:00+02:00;2021-04-06;00:00;11;Île-de-France;12618;Définitif;;;12618;8946;Consolidé;21564
2021-04-06T03:00:00+02:00;2021-04-06;03:00;11;Île-de-France;13776;Définitif;;;13776;7655;Consolidé;21431
2021-04-06T07:00:00+02:00;2021-04-06;07:00;11;Île-de-France;19060;Définitif;;;19060;9171;Consolidé;28231
2021-04-06T07:30:00+02:00;2021-04-06;07:30;11;Île-de-France;;;;;;9599;Consolidé;
2021-04-06T12:00:00+02:00;2021-04-06;12:00;11;Île-de-France;15341;Définitif;;;15341;10488;Consolidé;25829
2021-04-06T13:30:00+02:00;2021-04-06;13:30;11;Île-de-France;;;;;;10287;Consolidé;
2021-04-06T14:30:00+02:00;2021-04-06;14:30;11;Île-de-France;;;;;;10015;Consolidé;
2021-04-06T15:30:00+02:00;2021-04-06;15:30;11;Île-de-France;;;;;;9678;Consolidé;
2021-04-06T16:00:00+02:00;2021-04-06;16:00;11;Île-de-France;14043;Définitif;;;14043;9545;Consolidé;23588
2021-04-06T20:30:00+02:00;2021-04-06;20:30;11;Île-de-France;;;;;;10077;Consolidé;
2021-04-07T04:30:00+02:00;2021-04-07;04:30;11;Île-de-France;;;;;;8129;Consolidé;
2021-04-07T07:00:00+02:00;2021-04-07;07:00;11;Île-de-France;19617;Définitif;;;19617;9542;Consolidé;29159
2021-04-07T07:30:00+02:00;2021-04-07;07:30;11;Île-de-France;;;;;;9939;Consolidé;
2021-04-07T15:30:00+02:00;2021-04-07;15:30;11;Île-de-France;;;;;;9220;Consolidé;
2021-04-07T16:30:00+02:00;2021-04-07;16:30;11;Île-de-France;;;;;;8922;Consolidé;
2021-04-07T17:30:00+02:00;2021-04-07;17:30;11;Île-de-France;;;;;;8944;Consolidé;
2021-04-07T21:00:00+02:00;2021-04-07;21:00;11;Île-de-France;13197;Définitif;;;13197;9889;Consolidé;23086
2021-04-08T00:00:00+02:00;2021-04-08;00:00;11;Île-de-France;9070;Définitif;;;9070;9088;Consolidé;18158
2021-04-08T02:30:00+02:00;2021-04-08;02:30;11;Île-de-France;;;;;;7779;Consolidé;
2021-04-08T06:00:00+02:00;2021-04-08;06:00;11;Île-de-France;15644;Définitif;;;15644;7885;Consolidé;23529
2021-04-08T07:00:00+02:00;2021-04-08;07:00;11;Île-de-France;16535;Définitif;;;16535;8610;Consolidé;25145
2021-04-08T12:00:00+02:00;2021-04-08;12:00;11;Île-de-France;12236;Définitif;;;12236;9918;Consolidé;22154
2021-01-30T21:30:00+01:00;2021-01-30;21:30;11;Île-de-France;;;;;;8690;Consolidé;
2021-01-30T22:00:00+01:00;2021-01-30;22:00;11;Île-de-France;10450;Définitif;;;10450;8438;Consolidé;18888
2021-01-31T00:30:00+01:00;2021-01-31;00:30;11;Île-de-France;;;;;;8384;Consolidé;
2021-01-31T01:30:00+01:00;2021-01-31;01:30;11;Île-de-France;;;;;;7651;Consolidé;
2021-01-31T03:00:00+01:00;2021-01-31;03:00;11;Île-de-France;10317;Définitif;;;10317;7103;Consolidé;17420
2021-01-31T06:30:00+01:00;2021-01-31;06:30;11;Île-de-France;;;;;;7190;Consolidé;
2021-01-31T08:00:00+01:00;2021-01-31;08:00;11;Île-de-France;14174;Définitif;;;14174;7648;Consolidé;21822
2021-01-31T08:30:00+01:00;2021-01-31;08:30;11;Île-de-France;;;;;;7748;Consolidé;
2021-01-31T15:00:00+01:00;2021-01-31;15:00;11;Île-de-France;12720;Définitif;;;12720;9003;Consolidé;21723
2021-01-31T15:30:00+01:00;2021-01-31;15:30;11;Île-de-France;;;;;;8895;Consolidé;
2021-01-31T19:00:00+01:00;2021-01-31;19:00;11;Île-de-France;13795;Définitif;;;13795;10161;Consolidé;23956
2021-01-31T23:30:00+01:00;2021-01-31;23:30;11;Île-de-France;;;;;;8531;Consolidé;
2021-02-01T05:30:00+01:00;2021-02-01;05:30;11;Île-de-France;;;;;;7075;Consolidé;
2021-02-01T06:00:00+01:00;2021-02-01;06:00;11;Île-de-France;15154;Définitif;;;15154;7389;Consolidé;22543
2021-02-01T12:30:00+01:00;2021-02-01;12:30;11;Île-de-France;;;;;;10355;Consolidé;
2021-02-01T13:30:00+01:00;2021-02-01;13:30;11;Île-de-France;;;;;;10177;Consolidé;
2021-02-01T16:00:00+01:00;2021-02-01;16:00;11;Île-de-France;14374;Définitif;;;14374;10075;Consolidé;24449
2021-02-01T17:30:00+01:00;2021-02-01;17:30;11;Île-de-France;;;;;;10227;Consolidé;
2021-02-01T18:30:00+01:00;2021-02-01;18:30;11;Île-de-France;;;;;;10910;Consolidé;
2021-02-01T19:30:00+01:00;2021-02-01;19:30;11;Île-de-France;;;;;;11153;Consolidé;
2021-02-01T22:30:00+01:00;2021-02-01;22:30;11;Île-de-France;;;;;;9249;Consolidé;
2021-02-01T23:00:00+01:00;2021-02-01;23:00;11;Île-de-France;11208;Définitif;;;11208;9635;Consolidé;20843
2021-02-02T01:00:00+01:00;2021-02-02;01:00;11;Île-de-France;8899;Définitif;;;8899;8087;Consolidé;16986
2021-02-02T04:30:00+01:00;2021-02-02;04:30;11;Île-de-France;;;;;;6948;Consolidé;
2021-02-02T10:30:00+01:00;2021-02-02;10:30;11;Île-de-France;;;;;;9992;Consolidé;
2021-02-02T12:30:00+01:00;2021-02-02;12:30;11;Île-de-France;;;;;;10123;Consolidé;
2021-02-02T15:00:00+01:00;2021-02-02;15:00;11;Île-de-France;10659;Définitif;;;10659;9310;Consolidé;19969
2021-02-02T17:30:00+01:00;2021-02-02;17:30;11;Île-de-France;;;;;;9178;Consolidé;
2021-02-02T18:30:00+01:00;2021-02-02;18:30;11;Île-de-France;;;;;;9846;Consolidé;
2021-02-02T23:30:00+01:00;2021-02-02;23:30;11;Île-de-France;;;;;;8374;Consolidé;
2021-02-03T00:30:00+01:00;2021-02-03;00:30;11;Île-de-France;;;;;;7884;Consolidé;
2021-02-03T03:00:00+01:00;2021-02-03;03:00;11;Île-de-France;11502;Définitif;;;11502;6659;Consolidé;18161
2021-02-03T04:00:00+01:00;2021-02-03;04:00;11;Île-de-France;12304;Définitif;;;12304;6393;Consolidé;18697
2021-03-11T11:00:00+01:00;2021-03-11;11:00;11;Île-de-France;11298;Définitif;;;11298;9119;Consolidé;20417
2021-03-11T11:30:00+01:00;2021-03-11;11:30;11;Île-de-France;;;;;;9076;Consolidé;
2021-03-11T15:30:00+01:00;2021-03-11;15:30;11;Île-de-France;;;;;;8697;Consolidé;
2021-03-11T18:00:00+01:00;2021-03-11;18:00;11;Île-de-France;13314;Définitif;;;13314;8988;Consolidé;22302
2021-03-11T19:00:00+01:00;2021-03-11;19:00;11;Île-de-France;13841;Définitif;;;13841;9613;Consolidé;23454
2021-03-11T20:30:00+01:00;2021-03-11;20:30;11;Île-de-France;;;;;;9574;Consolidé;
2021-03-11T22:00:00+01:00;2021-03-11;22:00;11;Île-de-France;12014;Définitif;;;12014;8600;Consolidé;20614
2021-03-11T22:30:00+01:00;2021-03-11;22:30;11;Île-de-France;;;;;;8523;Consolidé;
2021-03-11T23:00:00+01:00;2021-03-11;23:00;11;Île-de-France;11091;Définitif;;;11091;8941;Consolidé;20032
2021-03-12T02:00:00+01:00;2021-03-12;02:00;11;Île-de-France;10293;Définitif;;;10293;7499;Consolidé;17792
2021-03-12T05:00:00+01:00;2021-03-12;05:00;11;Île-de-France;12057;Définitif;;;12057;7315;Consolidé;19372
2021-03-12T07:00:00+01:00;2021-03-12;07:00;11;Île-de-France;17999;Définitif;;;17999;8812;Consolidé;26811
2021-03-12T14:30:00+01:00;2021-03-12;14:30;11;Île-de-France;;;;;;9361;Consolidé;
2021-03-12T16:30:00+01:00;2021-03-12;16:30;11;Île-de-France;;;;;;9285;Consolidé;
2021-03-12T19:30:00+01:00;2021-03-12;19:30;11;Île-de-France;;;;;;10271;Consolidé;
2021-03-12T22:00:00+01:00;2021-03-12;22:00;11;Île-de-France;12152;Définitif;;;12152;8632;Consolidé;20784
2021-03-13T01:00:00+01:00;2021-03-13;01:00;11;Île-de-France;12488;Définitif;;;12488;7872;Consolidé;20360
2021-03-13T03:30:00+01:00;2021-03-13;03:30;11;Île-de-France;;;;;;6886;Consolidé;
2021-03-13T06:30:00+01:00;2021-03-13;06:30;11;Île-de-France;;;;;;7233;Consolidé;
2021-03-13T09:00:00+01:00;2021-03-13;09:00;11;Île-de-France;14872;Définitif;;;14872;8329;Consolidé;23201
2021-03-13T12:30:00+01:00;2021-03-13;12:30;11;Île-de-France;;;;;;9048;Consolidé;
2021-03-13T13:00:00+01:00;2021-03-13;13:00;11;Île-de-France;12593;Définitif;;;12593;8995;Consolidé;21588
2021-03-13T15:00:00+01:00;2021-03-13;15:00;11;Île-de-France;12450;Définitif;;;12450;8303;Consolidé;20753
2021-03-13T20:30:00+01:00;2021-03-13;20:30;11;Île-de-France;;;;;;9259;Consolidé;
2021-03-14T03:30:00+01:00;2021-03-14;03:30;11;Île-de-France;;;;;;7315;Consolidé;
2021-03-14T11:00:00+01:00;2021-03-14;11:00;11;Île-de-France;14464;Définitif;;;14464;8702;Consolidé;23166
2021-03-14T11:30:00+01:00;2021-03-14;11:30;11;Île-de-France;;;;;;8853;Consolidé;
2021-03-14T13:30:00+01:00;2021-03-14;13:30;11;Île-de-France;;;;;;8597;Consolidé;
2021-03-14T18:00:00+01:00;2021-03-14;18:00;11;Île-de-France;13807;Définitif;;;13807;8057;Consolidé;21864
2021-03-14T22:00:00+01:00;2021-03-14;22:00;11;Île-de-France;12261;Définitif;;;12261;8485;Consolidé;20746
2021-03-14T22:30:00+01:00;2021-03-14;22:30;11;Île-de-France;;;;;;8452;Consolidé;
2021-03-14T23:00:00+01:00;2021-03-14;23:00;11;Île-de-France;11256;Définitif;;;11256;8892;Consolidé;20148
2021-03-15T03:00:00+01:00;2021-03-15;03:00;11;Île-de-France;12283;Définitif;;;12283;6898;Consolidé;19181
2021-03-15T03:30:00+01:00;2021-03-15;03:30;11;Île-de-France;;;;;;6750;Consolidé;
2021-03-15T05:00:00+01:00;2021-03-15;05:00;11;Île-de-France;14818;Définitif;;;14818;6594;Consolidé;21412
2021-03-15T09:00:00+01:00;2021-03-15;09:00;11;Île-de-France;15312;Définitif;;;15312;9450;Consolidé;24762
2021-03-15T11:00:00+01:00;2021-03-15;11:00;11;Île-de-France;13431;Définitif;;;13431;9097;Consolidé;22528
2021-03-15T12:30:00+01:00;2021-03-15;12:30;11;Île-de-France;;;;;;9381;Consolidé;
2021-03-15T14:30:00+01:00;2021-03-15;14:30;11;Île-de-France;;;;;;9001;Consolidé;
2021-03-15T15:00:00+01:00;2021-03-15;15:00;11;Île-de-France;12440;Définitif;;;12440;8743;Consolidé;21183
2021-03-15T21:00:00+01:00;2021-03-15;21:00;11;Île-de-France;13617;Définitif;;;13617;9070;Consolidé;22687
2021-03-15T22:00:00+01:00;2021-03-15;22:00;11;Île-de-France;12556;Définitif;;;12556;8289;Consolidé;20845
2021-03-15T22:30:00+01:00;2021-03-15;22:30;11;Île-de-France;;;;;;8241;Consolidé;
2021-03-15T23:30:00+01:00;2021-03-15;23:30;11;Île-de-France;;;;;;8447;Consolidé;
2021-03-16T03:00:00+01:00;2021-03-16;03:00;11;Île-de-France;11545;Définitif;;;11545;7574;Consolidé;19119
2021-03-16T04:30:00+01:00;2021-03-16;04:30;11;Île-de-France;;;;;;7511;Consolidé;
2021-03-16T07:30:00+01:00;2021-03-16;07:30;11;Île-de-France;;;;;;9850;Consolidé;
2021-03-16T10:00:00+01:00;2021-03-16;10:00;11;Île-de-France;15504;Définitif;;;15504;10585;Consolidé;26089
2021-03-16T12:00:00+01:00;2021-03-16;12:00;11;Île-de-France;14961;Définitif;;;14961;10679;Consolidé;25640
2021-03-16T13:30:00+01:00;2021-03-16;13:30;11;Île-de-France;;;;;;10581;Consolidé;
2021-03-17T13:30:00+01:00;2021-03-17;13:30;11;Île-de-France;;;;;;10289;Consolidé;
2021-03-18T01:30:00+01:00;2021-03-18;01:30;11;Île-de-France;;;;;;8269;Consolidé;
2021-03-18T05:30:00+01:00;2021-03-18;05:30;11;Île-de-France;;;;;;8076;Consolidé;
2021-03-18T06:30:00+01:00;2021-03-18;06:30;11;Île-de-France;;;;;;8906;Consolidé;
2021-03-18T08:30:00+01:00;2021-03-18;08:30;11;Île-de-France;;;;;;10413;Consolidé;
2021-03-18T11:00:00+01:00;2021-03-18;11:00;11;Île-de-France;16084;Définitif;;;16084;10566;Consolidé;26650
2021-03-18T18:30:00+01:00;2021-03-18;18:30;11;Île-de-France;;;;;;10397;Consolidé;
2021-03-18T19:30:00+01:00;2021-03-18;19:30;11;Île-de-France;;;;;;10818;Consolidé;
2021-03-18T20:00:00+01:00;2021-03-18;20:00;11;Île-de-France;15269;Définitif;;;15269;10856;Consolidé;26125
2021-03-18T20:30:00+01:00;2021-03-18;20:30;11;Île-de-France;;;;;;10515;Consolidé;
2021-01-11T00:00:00+01:00;2021-01-11;00:00;11;Île-de-France;14682;Définitif;;;14682;11096;Consolidé;25778
2021-01-11T02:00:00+01:00;2021-01-11;02:00;11;Île-de-France;14674;Définitif;;;14674;9971;Consolidé;24645
2021-01-11T03:30:00+01:00;2021-01-11;03:30;11;Île-de-France;;;;;;9629;Consolidé;
2021-01-11T08:30:00+01:00;2021-01-11;08:30;11;Île-de-France;;;;;;12698;Consolidé;
2021-01-11T12:00:00+01:00;2021-01-11;12:00;11;Île-de-France;21219;Définitif;;;21219;13174;Consolidé;34393
2021-01-11T18:00:00+01:00;2021-01-11;18:00;11;Île-de-France;20108;Définitif;;;20108;12957;Consolidé;33065
2021-01-11T19:00:00+01:00;2021-01-11;19:00;11;Île-de-France;19887;Définitif;;;19887;13299;Consolidé;33186
2021-01-11T20:30:00+01:00;2021-01-11;20:30;11;Île-de-France;;;;;;12467;Consolidé;
2021-01-12T01:30:00+01:00;2021-01-12;01:30;11;Île-de-France;;;;;;9674;Consolidé;
2021-01-12T07:30:00+01:00;2021-01-12;07:30;11;Île-de-France;;;;;;11254;Consolidé;
2021-01-12T08:00:00+01:00;2021-01-12;08:00;11;Île-de-France;19798;Définitif;;;19798;11706;Consolidé;31504
2021-01-12T09:00:00+01:00;2021-01-12;09:00;11;Île-de-France;19252;Définitif;;;19252;12057;Consolidé;31309
2021-01-12T11:30:00+01:00;2021-01-12;11:30;11;Île-de-France;;;;;;12245;Consolidé;
2021-01-12T12:30:00+01:00;2021-01-12;12:30;11;Île-de-France;;;;;;12505;Consolidé;
2021-01-12T15:00:00+01:00;2021-01-12;15:00;11;Île-de-France;16663;Définitif;;;16663;11664;Consolidé;28327
2021-01-12T21:00:00+01:00;2021-01-12;21:00;11;Île-de-France;15765;Définitif;;;15765;11101;Consolidé;26866
2021-01-12T23:30:00+01:00;2021-01-12;23:30;11;Île-de-France;;;;;;10180;Consolidé;
2021-01-13T00:00:00+01:00;2021-01-13;00:00;11;Île-de-France;11202;Définitif;;;11202;9944;Consolidé;21146
2021-01-13T02:30:00+01:00;2021-01-13;02:30;11;Île-de-France;;;;;;8569;Consolidé;
2021-01-13T03:00:00+01:00;2021-01-13;03:00;11;Île-de-France;11286;Définitif;;;11286;8352;Consolidé;19638
2021-01-13T04:00:00+01:00;2021-01-13;04:00;11;Île-de-France;11901;Définitif;;;11901;8147;Consolidé;20048
2021-01-13T09:30:00+01:00;2021-01-13;09:30;11;Île-de-France;;;;;;11582;Consolidé;
2021-01-13T11:30:00+01:00;2021-01-13;11:30;11;Île-de-France;;;;;;11779;Consolidé;
2021-01-13T16:30:00+01:00;2021-01-13;16:30;11;Île-de-France;;;;;;11103;Consolidé;
2021-01-13T22:30:00+01:00;2021-01-13;22:30;11;Île-de-France;;;;;;9693;Consolidé;
2021-01-13T23:00:00+01:00;2021-01-13;23:00;11;Île-de-France;11598;Définitif;;;11598;10078;Consolidé;21676
2021-01-14T05:30:00+01:00;2021-01-14;05:30;11;Île-de-France;;;;;;7998;Consolidé;
2021-01-14T06:30:00+01:00;2021-01-14;06:30;11;Île-de-France;;;;;;8850;Consolidé;
2021-04-10T08:30:00+02:00;2021-04-10;08:30;11;Île-de-France;;;;;;7152;Consolidé;
2021-04-10T14:00:00+02:00;2021-04-10;14:00;11;Île-de-France;9064;Définitif;;;9064;8145;Consolidé;17209
2021-04-10T16:30:00+02:00;2021-04-10;16:30;11;Île-de-France;;;;;;7543;Consolidé;
2021-04-10T21:00:00+02:00;2021-04-10;21:00;11;Île-de-France;9602;Définitif;;;9602;8127;Consolidé;17729
2021-04-10T21:30:00+02:00;2021-04-10;21:30;11;Île-de-France;;;;;;7929;Consolidé;
2021-04-11T03:30:00+02:00;2021-04-11;03:30;11;Île-de-France;;;;;;6351;Consolidé;
2021-04-11T05:00:00+02:00;2021-04-11;05:00;11;Île-de-France;15234;Définitif;;;15234;6220;Consolidé;21454
2021-04-11T07:00:00+02:00;2021-04-11;07:00;11;Île-de-France;12873;Définitif;;;12873;6481;Consolidé;19354
2021-04-11T07:30:00+02:00;2021-04-11;07:30;11;Île-de-France;;;;;;6555;Consolidé;
2021-04-11T10:30:00+02:00;2021-04-11;10:30;11;Île-de-France;;;;;;8220;Consolidé;
2021-04-11T11:00:00+02:00;2021-04-11;11:00;11;Île-de-France;14263;Définitif;;;14263;8447;Consolidé;22710
2021-04-11T16:30:00+02:00;2021-04-11;16:30;11;Île-de-France;;;;;;8187;Consolidé;
2021-04-11T23:30:00+02:00;2021-04-11;23:30;11;Île-de-France;;;;;;9009;Consolidé;
2021-04-12T07:30:00+02:00;2021-04-12;07:30;11;Île-de-France;;;;;;9332;Consolidé;
2021-04-12T09:30:00+02:00;2021-04-12;09:30;11;Île-de-France;;;;;;10121;Consolidé;
2021-04-12T12:00:00+02:00;2021-04-12;12:00;11;Île-de-France;13839;Définitif;;;13839;9854;Consolidé;23693
2021-04-12T20:00:00+02:00;2021-04-12;20:00;11;Île-de-France;13615;Définitif;;;13615;9642;Consolidé;23257
2021-04-13T00:30:00+02:00;2021-04-13;00:30;11;Île-de-France;;;;;;8581;Consolidé;
2021-04-13T01:30:00+02:00;2021-04-13;01:30;11;Île-de-France;;;;;;7863;Consolidé;
2021-04-13T03:00:00+02:00;2021-04-13;03:00;11;Île-de-France;12273;Définitif;;;12273;7493;Consolidé;19766
2021-04-13T03:30:00+02:00;2021-04-13;03:30;11;Île-de-France;;;;;;7430;Consolidé;
2021-04-13T07:30:00+02:00;2021-04-13;07:30;11;Île-de-France;;;;;;9198;Consolidé;
2021-04-13T11:00:00+02:00;2021-04-13;11:00;11;Île-de-France;14274;Définitif;;;14274;9685;Consolidé;23959
2021-04-13T12:30:00+02:00;2021-04-13;12:30;11;Île-de-France;;;;;;9752;Consolidé;
2021-04-13T14:00:00+02:00;2021-04-13;14:00;11;Île-de-France;12167;Définitif;;;12167;9327;Consolidé;21494
2021-04-13T14:30:00+02:00;2021-04-13;14:30;11;Île-de-France;;;;;;9277;Consolidé;
2021-04-13T15:00:00+02:00;2021-04-13;15:00;11;Île-de-France;11392;Définitif;;;11392;9015;Consolidé;20407
2021-04-13T17:30:00+02:00;2021-04-13;17:30;11;Île-de-France;;;;;;8453;Consolidé;
2021-04-13T18:00:00+02:00;2021-04-13;18:00;11;Île-de-France;11804;Définitif;;;11804;8566;Consolidé;20370
2021-04-13T18:30:00+02:00;2021-04-13;18:30;11;Île-de-France;;;;;;8665;Consolidé;
2021-04-13T19:00:00+02:00;2021-04-13;19:00;11;Île-de-France;12625;Définitif;;;12625;8946;Consolidé;21571
2021-04-13T21:30:00+02:00;2021-04-13;21:30;11;Île-de-France;;;;;;8828;Consolidé;
2021-04-14T02:00:00+02:00;2021-04-14;02:00;11;Île-de-France;10644;Définitif;;;10644;7605;Consolidé;18249
2021-04-14T02:30:00+02:00;2021-04-14;02:30;11;Île-de-France;;;;;;7593;Consolidé;
2021-04-14T04:00:00+02:00;2021-04-14;04:00;11;Île-de-France;12057;Définitif;;;12057;7310;Consolidé;19367
2021-04-14T04:30:00+02:00;2021-04-14;04:30;11;Île-de-France;;;;;;7388;Consolidé;
2021-04-14T09:00:00+02:00;2021-04-14;09:00;11;Île-de-France;15629;Définitif;;;15629;9881;Consolidé;25510
2021-04-14T09:30:00+02:00;2021-04-14;09:30;11;Île-de-France;;;;;;9851;Consolidé;
2021-04-14T13:00:00+02:00;2021-04-14;13:00;11;Île-de-France;11306;Définitif;;;11306;9544;Consolidé;20850
2021-04-14T13:30:00+02:00;2021-04-14;13:30;11;Île-de-France;;;;;;9337;Consolidé;
2021-04-15T00:30:00+02:00;2021-04-15;00:30;11;Île-de-France;;;;;;8494;Consolidé;
2021-04-15T02:00:00+02:00;2021-04-15;02:00;11;Île-de-France;10869;Définitif;;;10869;7652;Consolidé;18521
2021-04-15T06:00:00+02:00;2021-04-15;06:00;11;Île-de-France;16260;Définitif;;;16260;8025;Consolidé;24285
2021-04-15T06:30:00+02:00;2021-04-15;06:30;11;Île-de-France;;;;;;8424;Consolidé;
2021-04-15T08:00:00+02:00;2021-04-15;08:00;11;Île-de-France;16507;Définitif;;;16507;9465;Consolidé;25972
2021-04-15T09:30:00+02:00;2021-04-15;09:30;11;Île-de-France;;;;;;9840;Consolidé;
2021-04-15T10:00:00+02:00;2021-04-15;10:00;11;Île-de-France;13782;Définitif;;;13782;9712;Consolidé;23494
